z,slope_norm
0.10272650000000001,0.3664241916281069
0.10335991666666669,0.389141944074521
0.10400141666666668,0.36087934987616893
0.10464233333333334,0.5445753760251296
0.10527966666666667,0.4796067729659956
0.10591958333333334,0.5011994657570448
0.10655600000000001,0.4508843051122286
0.10719750000000001,0.3768973489632324
0.10784350000000001,0.31650652387163153
0.10848975,0.288734473937665
0.10913258333333334,0.30129957959340825
0.10977350000000001,0.3286496766092587
0.11041641666666667,0.38067884447370465
0.1110585,0.3208857919107924
0.11170183333333335,0.41489560557325483
0.11234491666666667,0.4299976022141576
0.11299025,0.395126259212177
0.11364083333333334,0.4143892123778973
0.11429283333333334,0.32648603191587083
0.11495050000000001,0.26287464304601177
0.11561025000000001,0.22797325846642788
0.11627708333333334,0.14875724422744907
0.11694950000000001,0.15584005223361327
0.11762166666666667,0.016255200813501337
0.11828358333333334,0.024046634457397346
0.11894199999999998,0.031618432942535746
0.11960125,0.10564661971229959
0.12026716666666666,0.13798382605509352
0.12093433333333332,0.19027992666352553
0.121599,0.26118362698184394
0.12226783333333333,0.3435230384370673
0.12294141666666666,0.32516031137876644
0.123609,0.3474739998731678
0.12428083333333333,0.44525450063978944
0.12495216666666667,0.40775623237092595
0.12562491666666667,0.37839611822627667
0.12630066666666667,0.26730268992600437
0.12697583333333334,0.20298729874691596
0.12765266666666666,0.1926946132407917
0.12832516666666666,0.307353854633718
0.12899750000000001,0.3531843925662525
0.12966041666666667,0.32307309958760727
0.13032633333333335,0.2738271893617551
0.13100075,0.21422688240576934
0.131679,0.19252558472363898
0.13235075,0.1329862967144913
0.13301100000000002,0.1835551630736254
0.13366925,0.14152299637974572
0.13431391666666667,0.09650368447886318
0.134963,0.09640135990704533
0.13561591666666667,0.15473873358978535
0.1362630833333333,0.08948086140471148
0.13690883333333334,0.06846072351810686
0.13750666666666664,0.06437522845521096
0.13809033333333334,0.06459813556365566
0.13867658333333333,0.07120202756515155
0.13926191666666668,0.07728592072952935
0.13984549999999998,0.0343136652120724
0.14042633333333335,0.06917400047270207
0.14100966666666667,0.03509285331616866
0.14158225,0.05561070034810699
0.14214316666666665,0.010201186607005851
0.14270233333333332,0.03724498863187934
0.14326141666666667,0.04434928699135758
0.14382183333333334,0.07489910283594467
0.14437758333333334,0.049185573278448386
0.14493175,0.03890005659928056
0.14548091666666665,0.08785673568951498
0.14603633333333335,0.10225376955022378
0.1465741666666667,0.12835410440169784
0.14710325,0.11968363344702226
0.14761458333333335,0.11496565105301222
0.14812608333333335,0.14413934336532966
