Bcmb,H0_eff,B_bao,B_tdl,chi2_shoes,chi2_tdl,chi2_bao,chi2_total
0.013726863431715858,68.33806731725132,0.0008236118059029515,0.0005490745372686343,20.44024681314746,7.714368534260244,0.027133456272908845,28.181748803680616
0.013796898449224613,68.34292033153768,0.0008278139069534767,0.0005518759379689846,20.39807453021645,7.699997498098979,0.02741103458182317,28.125483062897253
0.013866933466733367,68.34777403514468,0.000832016008004002,0.0005546773386693347,20.355939816256,7.685637821862529,0.027690025502996617,28.069267663621524
0.013936968484242121,68.3526284282192,0.0008362181090545272,0.0005574787393696849,20.313842688552903,7.671289510827064,0.027970429036429163,28.013102628416398
0.014007003501750876,68.35748351090817,0.0008404202101050525,0.000560280140070035,20.27178316440177,7.65695257027106,0.028252245182120828,27.95698797985495
0.01407703851925963,68.36233928335854,0.0008446223111555778,0.0005630815407703852,20.229761261104642,7.6426270054752985,0.02853547394007159,27.90092374052001
0.014147073536768385,68.36719574571731,0.000848824412206103,0.0005658829414707354,20.18777699597121,7.628312821722858,0.028820115310281447,27.84490993300435
0.014217108554277139,68.37205289813153,0.0008530265132566283,0.0005686843421710856,20.145830386318718,7.614010024299223,0.029106169292750422,27.78894657991069
0.014287143571785893,68.37691074074826,0.0008572286143071536,0.0005714857428714357,20.103921449472097,7.599718618492125,0.0293936358874785,27.733033703851703
0.014357178589294648,68.38176927371467,0.0008614307153576789,0.0005742871435717859,20.062050202763345,7.585438609591532,0.029682515094465695,27.67717132744934
0.014427213606803402,68.3866284971779,0.0008656328164082041,0.0005770885442721361,20.020216663532647,7.571170002889842,0.02997280691371199,27.6213594733362
0.014497248624312157,68.39148841128517,0.0008698349174587293,0.0005798899449724863,19.978420849127367,7.5569128036817705,0.030264511345217376,27.565598164154352
0.014567283641820911,68.39634901618373,0.0008740370185092546,0.0005826913456728365,19.936662776902583,7.542667017264253,0.030557628388981878,27.50988742255582
0.014637318659329665,68.40121031202088,0.0008782391195597799,0.0005854927463731866,19.89494246422105,7.528432648936714,0.03085215804500549,27.454227271202768
0.01470735367683842,68.40607229894395,0.0008824412206103052,0.0005882941470735368,19.85325992845287,7.514209704000675,0.031148100313288216,27.398617732766834
0.014777388694347174,68.41093497710033,0.0008866433216608305,0.0005910955477738869,19.811615186975985,7.499998187760189,0.03144545519383004,27.343058829930005
